ChannelID,subs,nvideos,views,Category,Language,Type
Y8428,73428,80,43235,music,Russia,NGO
Y8429,161959,50,236483,music,English,Goverment
Y8430,175637,35,146033,news,English,Goverment
Y8431,129212,72,65981,music,English,Individual
Y8432,60409,66,1703,news,English,Goverment
Y8433,201749,22,31132,gaming,English,Individual
Y8434,137827,52,114241,food,Franch,Goverment
Y8435,82518,40,5584,news,Chinese,Individual
Y8436,29096,43,34865,travel,English,NGO
Y8437,20198,18,7429,gaming,English,Individual
Y8438,42638,79,19106,news,English,NGO
Y8439,57651,17,5736,gaming,English,Individual
Y8440,58279,71,84983,food,Franch,NGO
Y8441,39617,15,27524,music,English,Individual
Y8442,99645,84,76477,gaming,English,Goverment
Y8443,81774,49,14471,travel,English,Goverment
Y8444,15575,3,19528,news,English,Corperate
Y8445,134898,66,195502,gaming,Russia,Goverment
Y8446,99416,83,33159,news,English,Goverment
Y8447,167946,2,173353,food,Chinese,Goverment
Y8448,83818,26,65970,food,English,Individual
Y8449,168449,64,122769,news,English,Individual
Y8450,154408,94,181863,music,English,Individual
Y8451,91082,23,98710,food,English,Individual
Y8452,50626,18,58129,food,English,Individual
Y8453,111712,21,44810,news,English,NGO
Y8454,26817,5,14688,food,English,Goverment
Y8455,158976,90,140706,food,English,NGO
Y8456,70604,78,74836,food,English,Individual
Y8457,42732,78,15778,news,English,Individual
Y8458,75224,55,16835,music,English,Individual
Y8459,163744,32,195584,news,Russia,NGO
Y8460,149743,75,2533,travel,English,Individual
Y8461,131400,93,86327,gaming,English,NGO
Y8462,113085,19,31180,news,Chinese,Individual
Y8463,33217,16,4544,gaming,Chinese,Individual
Y8464,97221,56,7474,music,English,Individual
Y8465,151499,50,158460,food,English,Goverment
Y8466,157726,65,5434,gaming,Franch,NGO
Y8467,112339,7,114782,travel,Russia,Corperate
Y8468,153289,97,86841,news,Japanese,Goverment
Y8469,47015,78,16082,news,English,Goverment
Y8470,140525,95,159565,gaming,Chinese,Individual
Y8471,122065,84,42642,travel,Japanese,Individual
Y8472,56551,10,65725,travel,Spanish,Goverment
Y8473,99975,60,136483,gaming,English,Individual
Y8474,121834,64,2868,travel,English,Individual
Y8475,183030,99,133387,gaming,Japanese,Individual
Y8476,105361,71,20227,food,English,NGO
Y8477,68163,91,41903,food,English,NGO
Y8478,23090,33,21345,gaming,English,Individual
Y8479,70086,90,15400,music,English,Goverment
Y8480,199280,16,95639,news,English,Corperate
Y8481,120564,27,111048,music,English,Corperate
Y8482,107397,4,72565,travel,English,NGO
Y8483,151738,50,17047,food,English,Individual
Y8484,93349,84,94237,travel,Chinese,Individual
Y8485,4625,13,2089,news,English,NGO
Y8486,84919,69,39766,food,English,NGO
Y8487,82938,16,113186,gaming,English,Individual
Y8488,27708,33,3423,news,Spanish,Goverment
Y8489,95158,99,104211,music,Spanish,Individual
Y8490,57408,64,5172,news,English,NGO
Y8491,82844,75,111431,music,Spanish,Goverment
Y8492,80184,29,30540,travel,Franch,Individual
Y8493,54018,89,1346,gaming,English,Goverment
Y8494,80161,86,17218,gaming,English,NGO
Y8495,129547,81,53422,gaming,Spanish,NGO
Y8496,158772,25,186677,music,English,NGO
Y8497,103657,32,33678,food,English,NGO
Y8498,75185,89,99612,travel,English,Individual
Y8499,68603,80,71413,food,English,NGO
Y8500,127583,88,146350,news,English,Individual
Y8501,49280,95,24379,music,English,Individual
Y8502,71656,50,102864,food,Spanish,Goverment
Y8503,179700,31,83625,food,Russia,NGO
Y8504,152916,97,160827,travel,English,NGO
Y8505,92670,81,67820,gaming,English,Individual
Y8506,146944,64,23886,food,English,Individual
Y8507,184965,79,25902,music,English,NGO
Y8508,218539,48,163171,news,English,Corperate
Y8509,127248,52,100601,news,English,Goverment
Y8510,73504,91,3350,music,English,Individual
Y8511,46383,89,30209,music,English,Corperate
Y8512,242480,89,6857,food,English,Goverment
Y8513,184135,58,178186,music,English,Goverment
Y8514,135968,72,71964,gaming,English,NGO
Y8515,31205,61,9483,news,Russia,Individual
Y8516,22670,73,31255,music,English,Individual
Y8517,194187,95,77251,travel,English,NGO
Y8518,90946,37,121133,travel,Russia,Individual
Y8519,116750,84,20070,travel,English,Goverment
Y8520,87063,35,106495,travel,Franch,Goverment
Y8521,113978,72,157312,travel,English,Individual
Y8522,39094,49,57628,music,English,NGO
Y8523,144842,46,137975,news,English,Individual
Y8524,47354,8,2410,news,Franch,Individual
Y8525,85258,13,23035,music,Japanese,NGO
Y8526,96251,83,121839,gaming,English,Goverment
Y8527,130516,92,104857,gaming,Russia,Individual
Y8528,62455,19,93628,food,Spanish,Goverment
Y8529,82352,71,11800,gaming,English,Goverment
Y8530,159184,80,174269,food,English,NGO
Y8531,98680,77,92361,food,English,Individual
Y8532,58321,26,46303,gaming,English,NGO
Y8533,117036,4,148528,music,English,Goverment
Y8534,165007,2,155277,music,Japanese,Individual
Y8535,104982,27,59382,gaming,Russia,Individual
Y8536,161280,40,7377,gaming,Spanish,Individual
Y8537,82400,32,60156,travel,Franch,NGO
Y8538,33802,62,39832,news,Chinese,NGO
Y8539,197220,90,128483,news,Spanish,Individual
Y8540,30425,11,26967,gaming,Chinese,Goverment
Y8541,210561,38,60776,gaming,Spanish,Individual
Y8542,153276,91,124301,gaming,Japanese,Individual
Y8543,203649,35,189705,music,Chinese,NGO
Y8544,63607,77,48324,gaming,Chinese,Individual
Y8545,173842,8,40802,travel,English,NGO
Y8546,179102,53,266583,food,Chinese,Goverment
Y8547,100124,87,66773,music,English,NGO
Y8548,88544,51,111427,food,Japanese,Individual
Y8549,131908,75,125109,gaming,Spanish,NGO
Y8550,127401,41,120915,gaming,Franch,NGO
Y8551,230371,71,251047,food,Franch,Goverment
Y8552,83258,40,111812,gaming,English,Individual
Y8553,58604,7,4018,news,Russia,NGO
Y8554,216849,20,10143,gaming,Chinese,Individual
Y8555,30587,37,13376,gaming,Japanese,Goverment
Y8556,152785,9,187247,travel,English,Individual
Y8557,75351,48,39288,travel,English,NGO
Y8558,58276,89,62063,news,English,NGO
Y8559,73967,4,51503,news,English,Individual
Y8560,23985,94,7535,travel,Russia,Individual
Y8561,161659,41,220419,news,Spanish,Corperate
Y8562,94738,57,42211,music,English,Individual
Y8563,108409,1,88538,gaming,Franch,Individual
Y8564,115455,18,108625,news,Japanese,Individual
Y8565,129373,91,28948,music,English,Individual
Y8566,48197,93,3663,gaming,English,Corperate
Y8567,127928,11,82269,travel,Spanish,Individual
Y8568,51595,99,8171,gaming,Franch,Individual
Y8569,105224,37,134032,food,Franch,NGO
Y8570,254585,46,171423,travel,Chinese,Corperate
Y8571,4896,97,4541,news,English,NGO
Y8572,176305,35,252109,gaming,English,NGO
Y8573,1,91,0,music,Spanish,Individual
Y8574,42945,30,10107,music,Chinese,Goverment
Y8575,138513,77,96002,music,English,Individual
Y8576,144096,15,149601,music,English,Individual
Y8577,155961,67,220403,music,English,Goverment
Y8578,1,11,476,gaming,Chinese,Individual
Y8579,131668,18,113803,food,Chinese,Individual
Y8580,140932,19,26432,food,Russia,Individual
Y8581,88815,15,102351,travel,English,Goverment
Y8582,81226,67,97369,gaming,Russia,NGO
Y8583,57499,36,53152,food,Russia,Corperate
Y8584,113249,25,30651,music,Russia,Corperate
Y8585,119756,32,21136,food,Russia,NGO
Y8586,103773,85,2177,gaming,Franch,Individual
Y8587,116308,42,49327,news,English,NGO
Y8588,15730,77,18504,music,Spanish,Individual
Y8589,144455,46,82820,travel,English,Corperate
Y8590,101117,64,47381,food,Franch,NGO
Y8591,169145,57,160281,travel,English,Corperate
Y8592,104295,68,139980,news,English,Individual
Y8593,204689,29,125175,travel,Franch,Individual
Y8594,37816,63,9634,food,English,Corperate
Y8595,35351,5,41020,gaming,Spanish,NGO
Y8596,166749,88,12819,food,English,Individual
Y8597,79656,78,54723,news,English,Individual
Y8598,148448,37,83696,news,Japanese,Individual
Y8599,138548,75,139947,music,English,Goverment
Y8600,162863,90,100730,food,English,NGO
Y8601,89150,29,65030,news,English,Individual
Y8602,95934,68,53434,food,Japanese,Goverment
Y8603,154275,56,154771,gaming,English,Individual
Y8604,93484,93,22324,music,Franch,Individual
Y8605,118082,7,10712,music,Russia,Individual
Y8606,116532,8,149319,news,Russia,Goverment
Y8607,106878,69,81431,music,Chinese,NGO
Y8608,66480,25,47797,music,English,Goverment
Y8609,208086,70,87217,gaming,English,NGO
Y8610,216987,93,112211,news,English,Individual
Y8611,102455,89,53382,travel,English,Goverment
Y8612,55913,64,1932,gaming,English,Individual
Y8613,67030,81,15680,news,Chinese,NGO
Y8614,94762,99,5938,food,English,Individual
Y8615,144605,99,90262,gaming,English,NGO
Y8616,84598,29,47132,news,English,NGO
Y8617,102747,49,139386,music,Chinese,Goverment
Y8618,84496,66,28739,gaming,Japanese,Goverment
Y8619,150185,51,52238,gaming,Japanese,NGO
Y8620,26977,23,13325,food,English,Individual
Y8621,135225,53,51375,gaming,English,Goverment
Y8622,137677,31,99854,music,English,Individual
Y8623,122848,51,173682,gaming,English,NGO
Y8624,45103,45,1801,news,English,NGO
Y8625,91147,70,117269,music,English,Goverment
Y8626,169203,49,223166,gaming,Franch,Corperate
Y8627,75510,99,14019,travel,Russia,NGO
Y8628,68297,85,37740,food,Franch,Goverment
Y8629,120500,21,60696,music,Japanese,NGO
Y8630,124568,68,11920,food,Russia,Corperate
Y8631,119564,38,61282,travel,Chinese,Individual
Y8632,99616,15,103516,food,Spanish,Individual
Y8633,88274,1,31453,music,Spanish,Corperate
Y8634,94212,51,134224,food,English,NGO
Y8635,75465,70,54637,gaming,Japanese,Individual
Y8636,138936,23,163843,food,English,Goverment
Y8637,17377,11,7013,music,English,Individual
Y8638,111320,72,128058,news,English,Goverment
Y8639,54815,62,72387,news,English,NGO
Y8640,85696,12,90967,gaming,English,Corperate
Y8641,151908,49,85187,travel,English,Individual
Y8642,165915,71,195135,travel,Chinese,Goverment
Y8643,110779,30,34054,gaming,English,Corperate
Y8644,129155,64,145593,news,Japanese,Individual
Y8645,94611,70,90665,gaming,English,Individual
Y8646,139451,75,133375,travel,Franch,Corperate
Y8647,195186,86,261165,music,English,Goverment
Y8648,226860,72,21371,travel,Franch,Individual
Y8649,114506,73,121866,news,Japanese,NGO
Y8650,165698,20,133167,news,Chinese,Individual
Y8651,90670,63,127927,news,Franch,Individual
Y8652,146732,1,86505,travel,Russia,Individual
Y8653,63553,42,32859,news,English,NGO
Y8654,127998,29,81936,food,English,Individual
Y8655,111884,84,23146,travel,Chinese,Goverment
Y8656,167057,64,145013,travel,English,Individual
Y8657,128856,39,78119,gaming,English,Goverment
Y8658,178963,87,219222,gaming,Japanese,Goverment
Y8659,125630,15,4238,food,English,NGO
Y8660,39881,22,41717,travel,English,Goverment
Y8661,73726,86,44185,gaming,Chinese,NGO
Y8662,74351,21,11422,travel,Russia,Goverment
Y8663,50245,9,54501,news,English,NGO
Y8664,1,36,752,food,Franch,Individual
Y8665,103583,33,82241,travel,English,NGO
Y8666,52267,69,5410,food,Russia,Goverment
Y8667,113806,25,98763,food,Japanese,Individual
Y8668,162966,15,235575,music,English,NGO
Y8669,64709,3,16964,news,Chinese,Individual
Y8670,86712,33,73925,gaming,English,Goverment
Y8671,137686,38,203279,food,Chinese,Individual
Y8672,95031,50,68670,music,English,Corperate
Y8673,88561,94,11476,news,Japanese,Goverment
Y8674,134766,55,39942,news,Japanese,NGO
Y8675,6215,53,8345,news,Chinese,NGO
Y8676,177982,19,256136,music,English,Individual
Y8677,126584,16,137847,news,English,Individual
Y8678,57026,27,31524,music,English,Individual
Y8679,174271,81,200609,music,English,Individual
Y8680,1,22,0,travel,English,NGO
Y8681,100081,44,39499,food,Franch,Individual
Y8682,115198,39,121780,music,English,Individual
Y8683,42012,88,2408,gaming,English,Corperate
Y8684,57840,10,81906,news,English,Corperate
Y8685,136286,10,99566,travel,Chinese,Corperate
Y8686,103567,19,73484,music,Chinese,Corperate
Y8687,105167,32,107731,music,English,Individual
Y8688,137158,93,37847,travel,English,NGO
Y8689,131754,7,35616,news,Spanish,NGO
Y8690,41736,37,37230,news,Japanese,NGO
Y8691,124991,39,79472,food,Russia,Individual
Y8692,64847,15,34447,gaming,English,NGO
Y8693,131849,37,117113,gaming,English,NGO
Y8694,80793,3,100115,food,English,NGO
Y8695,193435,59,117064,gaming,English,Corperate
Y8696,138339,25,82857,food,Chinese,Individual
Y8697,1,24,0,news,English,Individual
Y8698,181559,12,147001,music,Franch,Goverment
Y8699,176540,27,68235,travel,Chinese,Individual
Y8700,65285,53,36782,gaming,Franch,Goverment
Y8701,61038,93,40062,food,Japanese,Individual
Y8702,102406,57,67554,food,English,Individual
Y8703,165572,88,87926,travel,English,Individual
Y8704,100222,46,71781,music,Spanish,NGO
Y8705,83462,64,35766,food,English,NGO
Y8706,148462,80,188929,travel,Franch,NGO
Y8707,181596,55,25278,gaming,English,Individual
Y8708,46373,33,7827,food,Franch,NGO
Y8709,105058,30,141052,news,English,NGO
Y8710,93263,43,118523,music,English,Individual
Y8711,1,13,0,news,English,Individual
Y8712,57257,47,77318,travel,Chinese,Individual
Y8713,144560,94,205476,gaming,Spanish,Individual
Y8714,72280,61,92196,gaming,Franch,Individual
Y8715,69251,94,79621,travel,Franch,NGO
Y8716,136495,47,152498,travel,Russia,Goverment
Y8717,33264,22,43797,news,Japanese,Goverment
Y8718,97403,6,19082,music,English,Individual
Y8719,140072,81,173948,gaming,Russia,NGO
Y8720,105044,79,99004,news,Japanese,Goverment
Y8721,148093,40,35687,gaming,Chinese,Goverment
Y8722,113227,74,144505,travel,Chinese,NGO
Y8723,52933,2,263,music,English,Individual
Y8724,63240,79,53421,gaming,Chinese,Individual
Y8725,166690,61,192560,food,English,Individual
Y8726,124298,50,31615,food,Spanish,Individual
Y8727,149959,75,164328,news,English,Individual
Y8728,101640,23,4256,gaming,English,Individual
Y8729,167015,66,179489,news,English,Individual
Y8730,65625,90,90657,travel,Russia,Corperate
Y8731,93778,44,44855,gaming,English,Goverment
Y8732,146700,2,48896,news,Japanese,NGO
Y8733,92689,89,64642,travel,English,Goverment
Y8734,152339,79,149540,news,Spanish,Individual
Y8735,187039,1,34466,travel,Russia,Individual
Y8736,57889,27,85941,music,English,Goverment
Y8737,160224,81,163404,travel,English,Individual
Y8738,109433,72,62552,news,English,Individual
Y8739,82905,92,4388,food,English,NGO
Y8740,3196,2,3066,music,English,Individual
Y8741,166731,55,977,food,Franch,Individual
Y8742,66506,83,25812,news,English,NGO
Y8743,77248,68,96282,gaming,Japanese,NGO
Y8744,143356,25,53549,food,Franch,Individual
Y8745,36995,46,45657,news,Spanish,Goverment
Y8746,83740,32,71328,music,Russia,Individual
Y8747,81971,2,112395,travel,English,Goverment
Y8748,165808,48,170889,gaming,English,Goverment
Y8749,200949,33,273592,gaming,English,Individual
Y8750,146573,4,109249,travel,Japanese,Individual
Y8751,57798,24,24849,travel,English,NGO
Y8752,34522,75,36557,food,English,Individual
Y8753,40069,77,24788,travel,Chinese,Goverment
Y8754,178515,60,169550,music,English,NGO
Y8755,179818,12,33063,travel,English,Individual
Y8756,200877,81,274763,food,English,Individual
Y8757,110733,25,56073,gaming,English,NGO
Y8758,1,11,0,food,Franch,Individual
Y8759,162860,68,222075,music,English,NGO
Y8760,108853,6,56387,music,Spanish,Corperate
Y8761,194252,64,153222,music,English,NGO
Y8762,39085,16,52735,food,Japanese,Goverment
Y8763,68884,54,72830,music,English,NGO
Y8764,193564,7,100833,news,English,NGO
Y8765,137405,52,132859,music,English,Corperate
Y8766,58589,68,69833,gaming,English,Individual
Y8767,115462,40,75128,music,English,Goverment
Y8768,32874,9,17086,news,English,NGO
Y8769,121436,46,138487,food,Franch,Goverment
Y8770,122132,80,173274,travel,English,NGO
Y8771,195438,97,88934,travel,English,Individual
Y8772,40276,39,50966,travel,English,NGO
Y8773,82196,7,80494,news,English,Goverment
Y8774,96122,17,124875,gaming,Spanish,Corperate
Y8775,99516,7,88239,food,English,Individual
Y8776,116096,23,106561,gaming,English,Individual
Y8777,93532,16,10049,food,English,Individual
Y8778,82813,66,79640,news,Franch,Corperate
Y8779,123714,91,106441,travel,Franch,Individual
Y8780,88463,91,106856,news,Japanese,Corperate
Y8781,104576,12,70183,news,English,NGO
Y8782,97043,45,89682,food,Japanese,Individual
Y8783,199806,1,201999,gaming,English,NGO
Y8784,137218,96,166471,news,Chinese,Individual
Y8785,136167,64,41811,gaming,Chinese,NGO
Y8786,114802,26,155934,food,English,Individual
Y8787,172124,49,176384,news,English,Individual
Y8788,67885,53,35711,gaming,Japanese,Corperate
Y8789,113836,6,144859,music,English,Individual
Y8790,136987,4,15521,food,Japanese,Individual
Y8791,16788,72,12276,food,English,Goverment
Y8792,1,71,0,food,Russia,NGO
Y8793,140627,2,168732,food,English,NGO
Y8794,74684,4,96879,food,English,Individual
Y8795,153307,59,11912,music,English,NGO
Y8796,176963,4,155922,news,Chinese,Goverment
Y8797,119918,31,79417,travel,Chinese,Individual
Y8798,57201,16,59033,food,Chinese,NGO
Y8799,148002,74,26551,music,Chinese,NGO
Y8800,41190,69,17840,music,Russia,NGO
Y8801,128544,16,56063,travel,English,Goverment
Y8802,85527,33,119193,gaming,Russia,Goverment
Y8803,117329,64,43315,gaming,English,Corperate
Y8804,109322,60,41833,news,English,Individual
Y8805,52335,94,24217,travel,Russia,Goverment
Y8806,36278,84,40064,gaming,English,Individual
Y8807,60220,18,13692,travel,Chinese,Goverment
Y8808,125906,41,153371,gaming,English,NGO
Y8809,103128,80,89620,music,Franch,NGO
Y8810,41138,79,5637,gaming,English,Individual
Y8811,95298,33,73577,news,Spanish,Individual
Y8812,153150,54,3746,music,English,Goverment
Y8813,112801,81,104230,news,Spanish,Goverment
Y8814,158371,9,54640,travel,Japanese,NGO
Y8815,135043,35,86691,travel,English,Individual
Y8816,62256,31,58947,gaming,English,Corperate
Y8817,130158,36,81368,travel,Spanish,Goverment
Y8818,57423,66,47554,news,Franch,Individual
Y8819,16685,88,14765,music,Japanese,Goverment
Y8820,71188,81,2257,food,English,NGO
Y8821,67490,45,97007,music,English,Individual
Y8822,134591,25,108020,travel,Russia,Corperate
Y8823,13365,80,901,food,English,NGO
Y8824,37559,53,21259,music,Russia,Individual
Y8825,54849,41,4155,music,English,Individual
Y8826,132567,99,167199,food,English,NGO
Y8827,123986,44,45825,gaming,English,NGO
Y8828,117280,30,6771,food,Chinese,Goverment
Y8829,100671,13,55994,news,Chinese,Individual
Y8830,201705,79,227769,travel,English,Individual
Y8831,106452,34,52822,gaming,English,Individual
Y8832,56767,15,56597,gaming,Japanese,Individual
Y8833,42012,72,40490,music,English,Goverment
Y8834,205146,78,114177,gaming,Chinese,Individual
Y8835,117447,24,112566,travel,English,Goverment
Y8836,97304,74,144422,news,Chinese,Goverment
Y8837,148694,74,104301,music,Russia,Individual
Y8838,140151,73,204743,travel,Japanese,NGO
Y8839,98334,65,49247,gaming,English,NGO
Y8840,105224,83,118380,gaming,English,NGO
Y8841,52723,36,45610,gaming,English,NGO
Y8842,129598,74,116811,news,English,Goverment
Y8843,128927,91,84730,music,Chinese,Individual
